,ID,Name,Position,Overall,Potential,BS,IR,PAC,SHO,PAS,DRI,DEF,PHY,Value,Wage,TotalStats
2141,169214,S. Sinclair,LM,75,75,412,2,91,73,65,77,41,65,€6.5M,€48K,1930
2142,201215,L. Krejčí,LW RW RM,75,75,408,2,79,68,76,78,48,59,€7M,€30K,1974
2143,191488,L. Orbán,CB LB,74,74,390,1,64,53,65,61,72,75,€4.4M,€18K,1869
2144,212225,E. Roco,CB,74,77,344,2,40,41,54,58,75,76,€6M,€33K,1605
2145,213761,A. Hamdallah,ST RW,74,74,376,1,73,76,64,70,26,67,€6M,€35K,1757
2146,220673,R. Tapia,CDM CM CB,74,79,415,1,69,55,67,74,72,78,€6.5M,€10K,1979
2147,221697,O. Watkins,LW ST,74,81,399,1,82,69,68,75,44,61,€8M,€35K,1833
2148,230401,Duirval Diniz,CB RB,74,74,354,1,54,47,55,49,75,74,€1.7M,€13K,1677
2149,197890,Arribas,CB,74,74,344,2,48,36,56,56,73,75,€4.4M,€18K,1594
2150,199170,B. Dabo,CM CDM,74,77,431,1,67,67,71,73,73,80,€7M,€43K,2025
2151,239875,Bebeto,RB,74,74,398,1,76,47,64,72,71,68,€4.4M,€10K,1883
2152,194053,L. Sobiech,CB,74,74,339,1,51,51,47,41,75,74,€4.7M,€17K,1570
2153,198150,Guerrero,ST,74,74,387,1,67,73,66,70,42,69,€6M,€1K,1860
2154,210439,K. Boutaïb,ST CAM,74,74,369,1,60,75,56,68,37,73,€5M,€15K,1726
2155,219911,T. Hlatshwayo,CB RB,74,75,321,1,60,29,48,35,76,73,€0,€0,1480
2156,159240,M. Krohn-Dehli,CM LM CDM CAM,74,74,411,2,64,69,76,73,65,64,€2.4M,€7K,2001
2157,208137,Lucas Torró,CDM CM,74,81,390,1,60,52,65,65,72,76,€7M,€22K,1802
2158,176137,J. Vossen,ST,74,74,392,2,60,75,70,70,48,69,€5.5M,€22K,1942
2159,192009,J. Rodríguez,GK,74,77,417,1,77,71,66,73,55,75,€5M,€22K,1217
2160,154634,M. Pasqual,LB LM,74,74,414,2,68,56,78,74,71,67,€650K,€9K,1996
2161,233738,Zubeldia,CM CDM,74,81,399,1,61,63,71,68,69,67,€8M,€17K,1882
2162,204555,R. Álvarez,CAM,74,74,401,2,60,71,75,76,50,69,€5.5M,€19K,1940
2163,189707,Da Costa,GK,74,74,400,1,75,72,64,75,39,75,€2.3M,€20K,1105
2164,176652,D. Kolář,CAM CF,74,74,381,1,63,72,72,72,41,61,€4.4M,€1K,1841
2165,215053,M. Zaldivia,CB,74,76,367,1,57,39,61,59,73,78,€5.5M,€8K,1728
2166,239117,A. Bălută,RM CAM,74,77,402,1,87,64,65,76,42,68,€7M,€1K,1844
2167,200463,T. Melia,GK,74,74,407,1,74,68,75,76,37,77,€3.2M,€6K,1207
2168,216079,A. Di Gaudio,LW,74,74,375,1,89,65,65,78,31,47,€5.5M,€39K,1720
2169,143632,V. Demirel,GK,74,74,397,2,75,71,75,73,31,72,€750K,€23K,1214
2170,241168,G. Chakvetadze,LW CAM LM,74,87,388,1,84,69,71,77,34,53,€10M,€11K,1824
2171,189456,L. Cooper,CB,74,75,346,1,51,35,53,57,73,77,€5.5M,€34K,1637
2172,230417,Edercinho Sepa,CDM CM,74,74,423,1,75,72,65,67,74,70,€4.2M,€22K,2010
2173,221714,A. Morelos,ST,74,84,403,1,79,70,62,72,39,81,€9M,€41K,1824
2174,184082,L. Koné,CB,74,75,351,1,57,38,47,56,73,80,€4.9M,€13K,1601
2175,186130,J. Chester,CB,74,74,373,1,70,34,58,63,74,74,€4.4M,€18K,1751
2176,193554,D. Sakho,ST,74,74,379,1,73,73,58,71,32,72,€6M,€30K,1792
2177,225299,E. Velázquez,CB,74,80,355,1,54,47,48,57,75,74,€6.5M,€14K,1595
2178,198420,M. Waris,ST LM LW,74,74,411,1,92,72,65,76,39,67,€6M,€13K,1867
2179,181780,T. Matavž,ST,74,74,352,2,54,75,55,69,29,70,€5.5M,€15K,1717
2180,195860,Y. Khacheridi,CB,74,74,339,1,53,39,50,46,74,77,€4.2M,€1K,1551
2181,234774,K. Laifis,CB,74,78,410,1,65,63,68,67,74,73,€6M,€13K,1946
2182,189462,J. Hoilett,LW LM ST,74,74,402,2,87,71,69,77,35,63,€5.5M,€44K,1896
2183,230423,Pascoal Muscato,CDM CM,74,74,413,1,59,68,68,70,72,76,€4.9M,€15K,1964
2184,225305,S. Gümüş,RM,74,78,402,1,86,74,66,76,34,66,€7.5M,€38K,1859
2185,197402,Anselmo,CDM CM,74,74,414,1,71,63,63,66,73,78,€4.4M,€21K,1906
2186,215322,J. Silva,LB LM,74,79,420,1,77,60,68,72,71,72,€6.5M,€9K,1994
2187,186650,M. Alustiza,CAM ST,74,74,388,1,71,76,69,75,35,62,€2.8M,€19K,1882
2188,45083,S. von Bergen,CB,74,74,341,2,53,34,55,48,74,77,€1.3M,€13K,1641
2189,210972,Manquillo,LB RB,74,78,393,1,75,45,62,72,71,68,€6M,€30K,1846
2190,189468,Daniel Candeias,RW RM,74,74,423,1,87,66,70,75,55,70,€5.5M,€46K,1968
2191,190748,Y. Öztekin,LM RM,74,74,406,1,79,71,69,76,46,65,€4.9M,€22K,1925
2192,215069,R. Rey,GK,74,77,416,1,76,70,69,78,48,75,€4.7M,€1K,1196
2193,244253,U. Račić,CDM CM,74,83,410,1,60,66,68,68,73,75,€7.5M,€18K,1922
2194,205598,André Sousa,CM CAM LM,74,74,414,1,65,68,73,73,60,75,€6M,€7K,1973
2195,215070,G. Ortíz,CB,74,79,362,1,71,41,50,49,72,79,€6.5M,€11K,1666
2197,216350,A. Ademi,CDM CM,74,76,404,1,64,57,63,67,73,80,€5.5M,€1K,1842
2198,221982,P. Roberts,RM ST,74,82,361,1,77,66,69,81,27,41,€8.5M,€60K,1697
2199,194334,Daniel Ayala,CB,74,76,375,1,66,41,52,66,73,77,€5.5M,€41K,1696
2200,210719,M. Kempf,CB,74,80,368,1,67,38,56,59,73,75,€6.5M,€22K,1711
2201,211999,R. Khedira,CB CDM,74,77,373,1,57,43,61,61,73,78,€6M,€17K,1720
2202,234015,Caio Milaçar,CAM,74,74,360,1,67,68,69,76,31,49,€2.8M,€19K,1752
2203,186143,O. Norwood,CM,74,74,400,1,57,66,77,67,70,63,€6M,€13K,1982
2204,186912,C. Träsch,CDM RB,74,74,417,2,71,60,70,68,72,76,€4.2M,€21K,1964
2205,205601,C. Atsu,LM RM,74,75,382,1,90,67,67,77,34,47,€6.5M,€39K,1828
2206,227873,A. Touré,RB,74,79,404,1,73,51,64,71,73,72,€6.5M,€38K,1818
2207,163873,Eduardo,GK,74,74,407,2,73,73,71,73,41,76,€1.3M,€34K,1212
2208,173857,M. Andújar,GK,74,74,405,2,73,73,62,77,45,75,€2.3M,€11K,1162
2209,206114,K. Olsson,CM,74,79,412,1,76,62,73,77,60,64,€7.5M,€8K,1925
2210,206626,M. Ishak,ST,74,76,388,1,75,72,58,69,38,76,€7M,€22K,1777
2211,207650,E. Krafth,RB,74,78,405,1,75,52,65,69,73,71,€6M,€21K,1911
2212,235042,D. Liénard,CM LWB,74,74,413,1,67,71,79,72,56,68,€5M,€17K,1991
2213,189218,R. Jack,CDM CM,74,78,404,1,66,52,67,69,71,79,€6M,€39K,1875
2214,205347,M. Luongo,CDM CM,74,77,423,1,74,63,64,74,70,78,€6M,€9K,1960
2215,215331,L. Jara,RB,74,75,414,1,74,53,67,72,70,78,€5M,€18K,1908
2216,172835,M. Andreolli,CB,74,74,311,2,49,28,40,53,75,66,€3.2M,€25K,1470
2217,187939,A. Chahechouhe,LM CAM,74,74,385,1,75,72,69,77,32,60,€4.9M,€49K,1813
2218,210468,I. Kutepov,CB,74,80,334,1,33,47,57,47,76,74,€6.5M,€1K,1625
2219,223524,E. Goldaniga,CB,74,76,321,1,50,33,41,51,74,72,€6M,€32K,1481
2220,230437,Elias Fontoira,CDM,74,74,430,1,70,69,74,73,73,71,€1.7M,€21K,2047
2221,244517,E. Saric,CM CDM,74,74,420,1,76,63,69,72,69,71,€6M,€9K,1938
2222,191269,S. Al Faraj,CM LM CDM,74,74,424,1,70,67,75,73,68,71,€5.5M,€33K,2031
2223,197926,L. Crisetig,CM CDM,74,77,390,1,51,51,72,73,69,74,€7M,€26K,1867
2224,205351,A. Pritchard,CAM,74,78,376,1,70,69,74,75,41,47,€7.5M,€37K,1845
2225,221479,D. Calvert-Lewin,ST LM,74,82,394,1,82,68,59,75,37,73,€8.5M,€55K,1786
2226,229927,Gerson,CM RW,74,82,407,1,71,57,74,78,60,67,€8M,€34K,1913
2227,240679,T. Koopmeiners,CM CDM CB,74,82,425,1,71,69,74,70,66,75,€8M,€10K,2024
2228,173608,Joselu,ST,74,74,366,1,59,72,64,71,30,70,€6M,€44K,1763
2229,177448,G. Svensson,CDM CB CM,74,74,372,1,48,45,64,64,71,80,€3.8M,€7K,1774
2230,220714,P. Billing,CDM CM,74,83,416,1,60,70,72,71,74,69,€7.5M,€30K,1973
2231,230186,Enaldo Praz,LB,74,74,397,1,72,49,68,64,74,70,€4.1M,€22K,1836
2232,202539,L. Griffiths,ST,74,74,384,1,81,74,64,72,24,69,€6M,€46K,1859
2233,206124,W. Katsande,CDM CM CB,74,74,414,1,69,62,65,69,73,76,€3.2M,€1K,1928
2234,144172,S. Kırıntılı,GK,74,74,412,1,74,72,68,76,49,73,€2.8M,€12K,1160
2235,221740,E. Crivelli,ST,74,80,361,1,48,73,62,66,30,82,€8M,€20K,1732
2236,205869,Jairo,LM RM,74,77,383,2,85,66,68,78,30,56,€7M,€12K,1833
2237,212269,R. Bazoer,CM,74,82,424,2,74,63,71,76,67,73,€8M,€26K,1985
2238,235565,D. Bronn,CB RB,74,81,411,1,69,60,67,66,73,76,€7M,€15K,1896
2239,111661,C. Kameni,GK,74,74,411,2,76,71,72,75,45,72,€2.3M,€36K,1185
2240,198190,G. Cunningham,LB LWB,74,75,413,1,76,54,65,70,72,76,€5M,€35K,1890
2241,156975,C. Berra,CB,74,74,328,1,37,35,49,50,72,85,€2.3M,€8K,1533
2242,176687,A. Beck,RB RWB,74,74,399,2,69,45,69,71,75,70,€3.7M,€26K,1902
2243,205360,K. Roofe,ST CAM RM LM,74,76,411,1,80,74,66,73,50,68,€7M,€38K,1965
2244,197681,G. Imbula,CM CDM,74,77,411,1,69,60,70,78,60,74,€7M,€35K,1862
2245,199729,D. Royer,LM LW RM,74,74,422,1,86,75,65,77,47,72,€5.5M,€8K,1962
2246,212273,C. Njie,ST LW,74,77,399,1,93,70,66,74,30,66,€7.5M,€34K,1854
2247,220209,K. Lawrence,LB LWB,74,77,411,1,88,44,59,70,71,79,€6M,€7K,1886
2248,202035,N. Benezet,LM CAM RM,74,74,381,1,77,71,71,76,32,54,€6M,€20K,1798
2249,189491,O. Şahan,LM RM,74,74,421,1,76,70,71,75,61,68,€4.9M,€26K,1986
2250,190772,M. Besler,CB,74,74,390,1,72,42,63,64,74,75,€3.8M,€7K,1796
2251,193077,D. Falcinelli,ST,74,75,353,1,69,72,52,71,23,66,€6.5M,€29K,1634
2252,200758,L. Moore,CB,74,78,380,1,71,33,60,65,72,79,€6M,€26K,1705
2253,171830,N. Spolli,CB,74,74,306,2,40,39,34,45,76,72,€1.3M,€10K,1385
2254,241463,Dani Raba,RM CAM CM ST,74,81,386,1,73,70,69,75,38,61,€8M,€22K,1768
2255,188727,B. Poulain,CB,74,74,317,1,36,26,58,46,77,74,€4.2M,€18K,1505
2256,194359,Y. Nagatomo,LB RB,74,74,403,2,81,49,66,70,72,65,€3.7M,€40K,1911
2258,186680,Raúl Fernández,GK,74,74,403,1,75,74,62,73,42,77,€3.6M,€8K,1159
2259,193337,J. Obi,CM,74,75,435,1,76,68,71,78,72,70,€6.5M,€15K,2065
2260,193849,C. Hourihane,CM CDM,74,74,420,1,67,69,75,69,65,75,€6M,€18K,2028
2261,228666,B. Kuwas,RW,74,75,390,1,82,71,67,79,26,65,€6.5M,€9K,1821
2262,230202,Jailson Caeiro,RB RM,74,74,403,1,74,53,63,73,74,66,€4.8M,€18K,1902
2263,203067,D. Chará,CDM CM,74,74,415,1,75,60,64,69,70,77,€3.2M,€7K,1958
2264,179515,T. Mykhalyk,CB CDM,74,74,376,2,60,43,64,59,74,76,€1.7M,€1K,1763
2265,200765,M. Bešić,CDM CM,74,79,403,2,63,54,65,73,73,75,€6.5M,€58K,1893
2266,237629,A. Maier,CM CDM,74,87,401,1,69,56,70,74,66,66,€10.5M,€11K,1814
2267,135742,Alexis,CB RB LB,74,74,355,2,56,34,60,56,73,76,€3.2M,€29K,1709
2268,224574,O. Pineda,CM CAM CDM,74,82,431,1,86,68,72,78,60,67,€8M,€19K,2014
2269,240190,P. Kunde Malong,CDM CM,74,80,438,1,78,68,71,72,69,80,€6.5M,€18K,1976
2270,199487,Gálvez,CB,74,75,348,2,36,40,61,57,72,82,€4.9M,€17K,1702
2271,215103,E. Puch,LM ST LW,74,74,400,2,80,70,66,78,43,63,€4.9M,€26K,1843
2272,230207,Kel Perinho,CB,74,74,372,1,54,45,66,59,74,74,€1.7M,€14K,1728
2273,202048,C. Coady,CB,74,77,382,1,46,58,68,62,74,74,€6M,€46K,1845
2274,188992,M. Estigarribia,LM RM LB CM,74,74,423,1,81,65,70,73,63,71,€5.5M,€13K,2021
2275,199745,E. Sviatchenko,CB,74,77,381,1,67,50,58,55,73,78,€6M,€19K,1804
2276,216385,R. Ortiz,CDM CM,74,75,425,1,72,67,68,72,69,77,€0,€0,1973
2277,230209,Hugo Goiteira,CB,74,74,350,1,43,48,55,50,74,80,€4.9M,€18K,1641
2278,231745,L. Dimata,ST,74,82,397,1,82,73,58,71,35,78,€8.5M,€29K,1786
2279,226370,André Horta,CM CAM,74,82,422,1,74,63,71,79,65,70,€8M,€6K,1994
2280,230466,Fábio Melitinho,CAM LM,74,74,349,1,51,73,75,74,24,52,€2.8M,€25K,1775
2281,208451,R. Quaison,CF ST LW,74,78,416,1,78,71,69,77,51,70,€7.5M,€22K,1922
2282,225859,M. Niakhaté,CB,74,81,386,1,73,39,58,64,73,79,€7M,€18K,1723
2283,236355,Luiz Felipe,CB,74,83,353,1,70,29,52,61,76,65,€7.5M,€24K,1593
2284,177475,T. Sippel,GK,74,74,417,1,75,69,79,78,46,70,€3.6M,€17K,1151
2285,193091,B. Nuytinck,CB,74,76,330,1,43,40,48,52,76,71,€5.5M,€22K,1545
2286,215108,J. Buffarini,RB,74,74,433,1,85,62,66,73,68,79,€4.3M,€19K,2016
2287,200773,A. Wakaso,CDM CM,74,76,396,1,67,49,60,65,74,81,€5.5M,€9K,1855
2288,232517,N. Silva,LM CAM RM,74,74,362,1,88,62,69,78,23,42,€5.5M,€15K,1701
2289,206662,M. Hedges,CB,74,74,343,1,57,28,51,52,71,84,€4.6M,€8K,1576
2290,206407,João Pereira,RB,74,74,415,2,72,61,70,75,73,64,€1.6M,€24K,1986
2291,213063,Róber,CB CDM,74,82,373,1,60,43,61,61,75,73,€7M,€8K,1749
2292,230215,Osvaldo Lodeiro,CB RB LB,74,74,372,1,73,49,53,53,75,69,€4.2M,€14K,1714
2293,190535,Míchel,CAM CM CDM,74,74,397,1,60,68,76,75,57,61,€5.5M,€18K,1891
2294,211784,N. Maupay,ST,74,80,391,1,73,73,65,70,40,70,€8M,€30K,1856
2295,231240,E. Mor,LW ST RW,74,83,372,1,84,67,61,82,28,50,€8.5M,€16K,1728
2296,232008,Lato,LB LWB LM,74,83,410,1,80,54,70,72,71,63,€7.5M,€18K,1899
2297,190536,O. Martínez,CM LW CDM,74,74,412,1,65,71,72,75,57,72,€4.3M,€19K,2003
2298,195912,Suk Hyun Jun,ST,74,75,385,2,64,74,58,71,39,79,€6.5M,€19K,1793
2299,239433,N. Maksimović,CM CDM RM,74,81,416,1,64,66,70,71,74,71,€8M,€17K,1945
2300,178249,J. Kembo-Ekoko,RW ST,74,74,403,1,81,73,70,76,34,69,€5.5M,€18K,1873
2301,202058,S. Anđelković,CB,74,74,352,1,66,40,45,51,73,77,€3.2M,€5K,1603
2302,204874,A. Katai,LW RW,74,74,399,1,65,74,72,78,43,67,€6M,€9K,1915
2303,230218,Fabiano Sonta,CB CDM,74,74,349,1,51,41,56,52,74,75,€4.9M,€22K,1664
2304,192587,A. Ioniţă,CM CAM CDM,74,74,428,2,68,68,72,70,72,78,€6M,€27K,2037
2305,145996,Seoane,CDM CM,74,74,389,1,57,57,66,61,70,78,€1.3M,€6K,1844
2306,25420,C. Pizarro,ST,74,74,364,3,36,76,72,75,37,68,€1.6M,€18K,1824
2307,225356,A. Ibargüen,LW LM,74,75,380,1,90,63,66,79,36,46,€6.5M,€52K,1769
2308,178253,Ivo,CAM CM LM,74,74,394,1,72,65,77,73,41,66,€4.9M,€13K,1890
2309,192333,L. Sané,CB,74,74,368,2,57,44,59,60,72,76,€3.8M,€7K,1684
2310,196942,Iñigo Pérez,CDM CM,74,74,416,1,67,63,77,67,68,74,€4.2M,€9K,1991
2311,215886,D. Kreilach,CM CAM ST,74,74,417,1,55,73,69,71,66,83,€5.5M,€8K,2005
2312,233550,S. Grandsir,RM LM,74,85,402,1,88,61,70,76,44,63,€9.5M,€36K,1869
2313,204367,B. van Leer,GK,74,76,404,1,72,77,65,75,43,72,€4.7M,€11K,1183
2314,234575,Diogo Leite,CB,74,87,347,1,60,38,45,54,75,75,€9.5M,€5K,1573
2315,237135,Davidson,LM,74,74,380,1,75,64,69,77,35,60,€6M,€10K,1789
2316,191055,Dídac Vilà,LB LWB,74,74,404,1,72,48,65,71,72,76,€4.3M,€22K,1869
2317,206160,A. Ciciretti,RW RM CAM,74,77,379,1,79,68,74,76,35,47,€7M,€44K,1785
2319,219728,Edgar Méndez,RM LM LW,74,74,411,1,80,71,69,71,43,77,€6M,€22K,1892
2320,158800,W. Janssen,CB,74,74,390,1,42,64,69,68,73,74,€3.8M,€15K,1922
2321,229712,Jorge,LB,74,80,409,1,79,55,68,74,70,63,€6.5M,€38K,1886
2322,49488,E. Didot,CDM CM,74,74,383,2,37,63,78,71,69,65,€1.7M,€19K,1936
2323,121937,M. Rensing,GK,74,74,402,2,74,73,67,75,41,72,€2.3M,€19K,1149
2324,230482,Marlon Nideiro,CAM,74,74,367,1,79,63,71,77,32,45,€2.8M,€25K,1795
2325,199763,B. Bereszyński,RB,74,77,420,1,86,56,65,70,70,73,€6M,€25K,1928
2326,210259,A. Hassan,ST,74,78,357,1,58,75,52,67,30,75,€7.5M,€1K,1691
2327,230483,Jacson Zonta,CAM RM LM,74,74,377,1,76,61,72,74,32,62,€2.8M,€13K,1798
2328,220245,B. Zungu,CDM CM,74,77,426,1,66,66,73,75,69,77,€6M,€15K,2033
2329,163925,A. Diamanti,CF CAM,74,74,387,2,67,70,77,79,33,61,€2.6M,€4K,1874
2330,192342,E. Cardona,LW LM CAM,74,75,412,2,59,78,77,76,44,78,€6.5M,€39K,1967
2331,206167,S. Prcić,CDM CM,74,78,416,1,64,63,75,73,70,71,€6M,€16K,1961
2332,230487,Leo Caldeirinha,CAM LM,74,74,387,1,72,72,73,75,29,66,€2.8M,€13K,1897
2333,199000,T. Sainsbury,CB CDM,74,77,391,1,74,48,62,58,76,73,€6M,€13K,1836
2334,210520,Edgar Ié,CB RB,74,81,388,1,74,45,58,65,73,73,€7M,€21K,1803
2335,230488,Alvildo Sousa,CAM CM,74,74,383,1,69,69,72,73,30,70,€2.8M,€15K,1835
2336,193881,F. Đuričić,CAM LW,74,76,390,1,75,65,72,77,42,59,€7M,€40K,1864
2337,205402,J. Boëtius,LW CAM,74,78,390,1,86,70,69,77,31,57,€7.5M,€22K,1833
2338,218970,F. Mubele,ST,74,78,408,1,84,74,63,75,41,71,€7.5M,€23K,1905
2339,223066,A. Chávez,ST LM,74,75,409,1,77,76,66,72,36,82,€6.5M,€17K,1937
2340,158810,G. İnler,CDM CM,74,74,395,3,45,66,72,69,73,70,€1.7M,€20K,1943
2341,228698,V. Kovalenko,CAM CM,74,82,424,1,77,72,72,73,60,70,€8.5M,€1K,2011
2342,188506,R. Meggiorini,ST,74,74,387,2,70,70,66,75,38,68,€4.5M,€17K,1820
2343,219740,Kahraba,LM RM LW ST,74,79,406,1,81,71,65,78,44,67,€0,€0,1848
2344,230237,Robson Denho,CDM CM,74,74,408,1,64,59,72,63,73,77,€4.9M,€14K,1969
2345,192349,Renatinho,RW,74,74,397,1,76,71,69,79,37,65,€5.5M,€16K,1879
2346,214622,J. Toljan,RB LB,74,78,404,2,91,42,64,71,67,69,€6M,€30K,1804
2347,230239,Claudiano Sobrino,CDM CM,74,74,421,1,73,57,74,72,70,75,€1.7M,€14K,2010
2348,164959,S. M'Bia,CDM CB,74,74,417,2,70,62,65,66,73,81,€3.2M,€22K,1952
2349,230495,Hélton Celanova,ST,74,74,352,1,55,76,60,66,22,73,€6M,€25K,1701
2350,205409,S. Sosa,GK,74,74,400,1,74,70,65,76,41,74,€3.4M,€8K,1147
2351,230497,Erick Gameira,ST CF,74,74,375,1,83,72,58,74,29,59,€6M,€15K,1760
2352,176993,Bojan,CAM ST LW,74,74,360,2,71,71,73,75,28,42,€6M,€37K,1750
2353,235875,Pol Lirola,RB RM,74,80,409,1,81,45,68,74,72,69,€6.5M,€26K,1882
2354,228708,L. Martínez Quarta,CB,74,83,403,1,74,53,64,67,72,73,€7.5M,€16K,1884
2355,192612,M. Jajalo,CM CDM,74,74,421,1,64,61,73,73,71,79,€5M,€5K,2007
2356,210021,H. Mukhtar,CAM,74,81,395,1,79,63,70,80,43,60,€8M,€21K,1859
2357,229221,William,RB LB,74,79,412,1,80,50,68,76,69,69,€6.5M,€28K,1904
2358,177766,G. Bong,LB,74,74,393,1,66,41,69,70,76,71,€4.1M,€35K,1823
2359,192102,N. Hult,LB LM,74,74,423,1,84,59,71,74,68,67,€4.4M,€1K,1978
2360,202087,J. Geis,CDM CB CM,74,77,396,2,43,65,79,64,72,73,€6M,€20K,2039
2361,213095,L. Cavallini,ST,74,77,377,1,74,73,49,69,33,79,€7M,€9K,1716
2362,148839,P. Verhaegh,RB,74,74,401,2,66,51,68,71,76,69,€1.6M,€32K,1910
2363,230503,Jadson Vidigal,ST,74,74,367,1,79,76,57,63,23,69,€6M,€27K,1738
2364,235623,Álvaro Jiménez,RM LM,74,81,398,1,77,69,69,75,46,62,€8M,€17K,1819
2365,204904,M. Bauer,RB RWB RM,74,77,412,1,82,46,69,73,71,71,€5.5M,€34K,1929
2366,211048,O. Kayode,ST,74,78,400,1,92,70,57,76,36,69,€7.5M,€1K,1849
2367,199274,I. Nestorovski,ST,74,74,377,1,72,74,49,71,35,76,€6M,€5K,1783
2368,202858,F. Castillo,LM RM,74,75,415,1,92,71,62,81,44,65,€6.5M,€19K,1908
2369,203884,K. Djidji,CB LB,74,76,365,1,71,29,56,65,74,70,€5.5M,€19K,1641
2370,179820,L. Robles,GK,74,74,407,1,75,71,70,77,41,73,€2.3M,€6K,1185
2371,203629,A. Erokhin,CM CDM CAM,74,74,431,1,67,73,71,71,67,82,€0,€0,2019
2372,193133,J. Stryger Larsen,RB CB,74,75,415,1,79,55,63,69,72,77,€5M,€21K,1920
2373,200302,G. Shinnie,CDM LB,74,75,409,1,80,42,68,69,71,79,€5.5M,€8K,1938
2374,219758,L. Rizzo,RM CM,74,75,422,1,75,62,72,76,65,72,€6.5M,€27K,1935
2375,237678,I. Konaté,CB,74,84,367,1,79,25,52,65,72,74,€7.5M,€15K,1609
2376,188270,B. Ecuélé Manga,CB RB,74,74,332,1,56,30,55,45,74,72,€4.4M,€37K,1518
2377,210287,J. Córdoba,ST,74,78,412,1,80,72,61,71,44,84,€7.5M,€20K,1908
2378,230255,Edvaldisco,CDM CM CAM,74,74,417,1,74,56,71,71,72,73,€4.9M,€18K,1922
2380,207472,G. Sakai,RB CDM LB,74,74,405,2,75,49,69,71,71,70,€4.6M,€12K,1921
2381,207984,A. González,CM CAM,74,80,431,1,79,71,72,74,65,70,€7.5M,€32K,2048
2382,182896,R. Rosales,RB RWB RM,74,74,412,2,75,58,68,72,72,67,€4.3M,€10K,1958
2383,186992,J. Dueñas,CM CDM LB,74,74,435,1,76,66,71,73,69,80,€5.5M,€44K,2061
2384,201073,N. De Préville,LW ST,74,74,398,2,77,74,72,75,36,64,€6M,€36K,1926
2385,216433,A. El Ghazi,RW RM,74,80,399,1,79,75,68,75,32,70,€7.5M,€25K,1834
2386,171378,P. Aguilar,RB,74,74,428,2,82,63,68,69,70,76,€3.1M,€44K,1989
2387,240754,Y. Atal,RB RWB,74,84,433,1,83,58,71,79,69,73,€8M,€21K,1986
2388,225139,K. Dolly,CAM LM LW CM,74,77,383,1,80,65,72,77,36,53,€7M,€21K,1813
2389,213620,F. Mora,ST,74,78,374,1,81,74,55,72,27,65,€7.5M,€18K,1732
2390,162932,P. Barrientos,CAM CM LM,74,74,379,1,61,67,77,77,40,57,€3.4M,€21K,1870
2391,168565,H. Rodallega,ST,74,74,404,2,75,72,68,75,43,71,€4.5M,€28K,1928
2392,182133,A. Epureanu,CB,74,74,358,1,47,53,53,55,75,75,€3.8M,€20K,1654
2393,192373,M. Caraglio,ST,74,74,361,1,48,76,61,69,27,80,€5.5M,€25K,1747
2394,205942,S. Lung,GK,74,76,397,1,74,71,69,74,36,73,€4.6M,€11K,1194
2395,232310,Maurício,CB,74,76,357,1,65,43,52,49,72,76,€5.5M,€11K,1661
2396,105846,A. Boruc,GK,74,74,397,2,74,73,62,74,38,76,€375K,€24K,1159
2397,53110,C. Gordon,GK,74,74,394,2,75,71,66,77,35,70,€1.3M,€20K,1192
2398,201335,F. Santander,ST,74,75,387,1,72,73,63,70,32,77,€6.5M,€29K,1812
2399,168567,A. Ramírez,CM CDM,74,74,413,1,66,68,73,73,63,70,€1.8M,€4K,1962
2400,184183,S. Dewaest,CB,74,75,333,1,54,41,46,38,75,79,€5.5M,€14K,1531
2401,213113,M. Cabrera,CAM CM,74,74,402,1,74,56,75,77,57,63,€4.4M,€3K,1873
2402,228729,B. Valdez,CB RB,74,77,361,1,66,36,55,53,75,76,€6M,€42K,1679
2403,231545,Miguel Silva,GK,74,79,410,1,77,71,64,76,49,73,€5.5M,€6K,1038
2404,218746,Pozo,CAM ST LM RM,74,81,397,1,73,69,71,77,54,53,€8M,€15K,1858
2405,225402,Bruno Gaspar,RB,74,78,423,1,82,58,67,76,71,69,€6M,€10K,1957
2406,190330,N. Rigoni,CM CDM,74,74,393,1,55,55,71,71,67,74,€6M,€15K,1868
2407,230267,Sebas Couteira,CAM RM,74,74,379,1,79,62,72,73,42,51,€5.5M,€14K,1804
2408,213884,R. Christie,CAM CM CDM RM,74,79,432,1,77,70,71,75,63,76,€7.5M,€37K,2002
2409,169596,R. Shawcross,CB,74,74,335,2,45,37,48,50,73,82,€4.2M,€34K,1575
2410,237692,P. Foden,CAM CM,74,88,395,1,74,62,73,77,55,54,€11.5M,€39K,1864
2411,192636,David Simão,CM CDM,74,74,421,1,67,71,77,71,63,72,€5.5M,€9K,2034
2412,215165,C. Rius,RM RW ST,74,74,381,1,77,60,70,74,34,66,€5.5M,€13K,1781
2413,199550,B. Martins Indi,CB,74,77,364,2,54,42,59,57,73,79,€6M,€34K,1669
2414,212350,L. Diony,ST LM,74,77,384,2,78,73,63,71,25,74,€7M,€28K,1778
2415,235134,P. Rosario,CDM CM,74,82,416,1,72,61,64,70,71,78,€7M,€9K,1889
2416,216447,Álvaro García,LM RM CAM,74,75,372,1,93,65,66,73,30,45,€6.5M,€17K,1776
2417,230272,Kauã Abranches,CAM RM RB,74,74,402,1,85,64,67,74,51,61,€2.8M,€19K,1878
2418,168320,A. Gyan,ST,74,74,386,3,71,73,68,72,31,71,€4.5M,€15K,1826
